,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
703,38,0,0,-1.6126205851854165,2,10,3,5,3,0,0.9402796204509211,3,2,7,4,2,5666,0.785047133869919,1,1,13,3,2,0,6,1,3,5,3,1,-0.17783003262748495
704,35,0,2,0.1971240430698386,2,3,4,1,4,1,1.2847252343505287,3,3,7,4,0,7823,-1.0542120897000309,6,0,13,3,2,1,12,2,3,10,9,0,0.28048641916140604
705,39,0,2,0.24918518991005828,2,2,5,1,1,1,-1.2248070954894692,4,3,7,3,2,7880,-1.6517921476674355,0,0,18,3,4,0,9,3,3,8,7,0,0.29259770231020843
706,40,1,0,1.677148074670369,2,24,3,1,2,0,1.6783773645215088,4,4,7,2,2,13194,0.3875973681286629,4,1,16,3,4,0,22,2,2,1,0,0,1.421709257621366
707,47,0,1,1.4292378516217041,1,16,4,3,3,1,-0.09305722124790157,4,2,4,3,0,5067,-1.0616607592842906,1,1,19,3,3,0,20,3,4,19,10,2,-0.3051047450157769
708,36,0,0,1.0573725170487065,2,8,4,5,1,1,0.8910731041795485,3,2,7,4,0,5079,1.6357414167666031,4,0,13,3,4,2,12,3,3,7,7,0,-0.3025550011949764
709,31,1,0,-1.1589448770063595,1,9,2,3,3,1,-0.9787745141326066,2,1,6,1,2,2321,-0.5609134059122626,0,1,22,4,1,0,4,0,3,3,2,1,-0.8885711226756261
710,33,0,0,-0.19953231380802552,2,17,3,1,4,1,-1.3724266443035866,3,4,3,3,2,17444,0.8679662858456406,1,0,11,3,4,0,10,2,3,10,8,6,2.324743527488212
711,29,1,2,0.2566224966015182,1,10,3,1,4,0,1.2847252343505287,2,1,6,1,2,2404,-0.3983075434785167,6,1,20,4,3,0,3,5,3,0,0,0,-0.8709353945817558
712,33,0,2,-0.8465779959650415,1,13,1,1,2,0,-0.6343289002329991,3,1,6,4,2,3452,0.4114893271725149,3,0,18,3,1,0,5,4,3,3,2,0,-0.6482577675651784
713,45,0,2,0.4252014482746105,1,1,4,3,4,0,1.235518718079156,3,1,2,4,0,2270,-0.46492394693019823,3,0,14,3,4,2,8,2,3,5,3,0,-0.8994075339140282
714,50,0,2,0.8020249873085814,1,1,2,3,4,1,0.005355811294843447,3,4,5,4,0,17399,-1.0818986540037887,9,0,22,4,3,1,32,1,2,5,4,1,2.31518198816021
715,33,0,1,0.060773420393072805,1,1,4,4,3,0,0.8910731041795485,4,2,0,2,1,5488,0.8218688589845614,1,1,13,3,1,1,6,2,3,6,5,1,-0.2156512326360258
716,41,0,1,0.09300174938939927,1,9,3,3,1,1,-0.09305722124790157,3,5,5,3,0,19419,-1.4866565483937524,2,0,17,3,2,1,21,2,4,18,16,0,2.7443888646616283
717,27,0,2,0.8218578051524746,1,16,4,5,3,0,-1.4216331605749593,3,1,2,2,1,2811,-0.3129991955984098,9,0,14,3,2,1,4,2,3,2,2,2,-0.7844565833262721
718,45,0,0,-1.3746267710586981,1,23,2,1,4,1,-1.1756005792180968,3,2,2,1,1,3633,-0.0385227484652156,1,1,15,3,3,1,9,2,3,9,8,0,-0.6097991316014374
719,47,0,2,0.3780985058953641,2,4,2,1,4,0,0.841866587908176,3,2,7,4,2,4163,-0.8070005840639384,1,1,17,3,3,0,9,0,3,9,0,0,-0.49718544618274835
720,30,1,2,-1.6473280164122297,1,22,3,1,1,0,-0.8803614815898617,3,1,6,3,1,2132,-0.38987508734539245,4,1,11,3,2,0,7,2,3,5,2,0,-0.928729587853234
721,50,0,2,0.33843287020757773,1,24,3,1,4,1,1.432344783164646,3,4,4,3,1,13973,-1.4267861098485703,3,1,18,3,4,1,22,2,3,12,11,1,1.5872301273216654
722,38,0,1,1.4589870783875438,1,10,1,3,3,1,0.005355811294843447,3,1,6,3,1,2684,-0.30723701724077485,0,0,17,3,2,1,3,0,2,2,1,0,-0.8114413720964108
723,46,0,2,-0.5862722617639431,1,7,2,3,4,1,0.448214457737196,3,3,4,3,0,10845,1.3906380251637918,6,0,13,3,2,1,13,3,3,8,7,0,0.9225969046996668
724,24,0,2,1.0003531657475135,1,17,1,3,4,0,-1.2248070954894692,2,2,4,3,0,4377,1.3778488000285534,1,0,15,3,2,2,5,6,3,4,2,3,-0.451715014711806
725,35,1,2,-0.4474425368566906,1,14,4,4,3,1,-1.3232201280322142,2,1,2,2,0,3743,-0.5957675579291761,1,1,24,4,4,1,5,2,1,4,2,0,-0.586426479910766
726,31,0,1,0.12523007838572572,1,1,1,1,3,0,1.4815512994360187,3,2,4,1,1,4148,-0.42697789433113914,1,0,12,3,3,1,4,1,3,4,3,0,-0.500372625958749
727,18,0,0,-1.2779417840697187,1,5,2,1,2,1,0.349801425194451,3,1,6,4,2,1051,-0.11525809927664622,1,0,15,3,4,0,0,2,3,0,0,0,-1.158419010377013
728,54,0,2,1.5829421899118765,1,17,3,5,3,0,-0.4867093514188816,3,3,4,3,1,10739,-0.052014678278214384,8,0,11,3,3,1,22,2,3,10,7,0,0.9000741676159291
729,35,0,2,-0.54412752384567,1,25,4,3,3,0,-0.4375028351475091,3,3,0,3,0,10388,-1.0313039172050433,1,1,11,3,3,1,16,3,2,16,10,10,0.8254941608575143
730,30,0,2,-1.6101414829549299,1,8,2,1,2,0,0.349801425194451,4,3,5,1,1,11416,0.49033279201722657,0,1,12,3,3,3,9,4,2,8,7,1,1.0439222148394243
731,20,1,2,0.7301310226244685,1,11,3,3,4,0,1.5799643319787637,2,1,6,1,2,2600,0.556808654533356,1,1,15,3,1,0,1,2,3,1,0,0,-0.8292895788420143
732,30,1,1,-1.7192219810963425,1,5,3,3,2,0,-0.2898832863333916,3,1,2,2,2,2422,1.603838624396283,0,0,17,3,1,0,4,3,3,3,2,1,-0.8671107788505551
733,26,0,2,0.6532788534793824,1,2,2,3,4,1,-1.6676657419318217,4,2,4,4,1,5472,-1.543013463550133,1,0,12,3,2,0,8,2,3,8,7,1,-0.2190508910637598
734,22,0,2,-1.4514789402037842,1,8,1,1,2,1,1.3831382668932737,1,1,2,1,1,2451,-1.044514765146938,1,0,15,3,1,1,4,3,2,4,3,1,-0.8609488979502873
735,48,0,2,-1.302732806374585,1,6,3,1,1,1,1.5307578157073911,2,2,0,3,2,4240,-0.1678204091731207,2,0,13,3,4,0,19,0,3,2,2,2,-0.48082458999927846
736,48,0,2,1.3697393980900245,1,4,4,1,3,1,0.5958340065513135,2,3,0,3,2,10999,1.1147561686750769,7,0,14,3,2,0,27,3,3,15,11,4,0.9553186170666066
737,41,0,2,-0.6284169996822161,1,7,2,3,4,0,-1.1756005792180968,3,2,4,3,2,5003,1.2730052621067085,6,0,14,3,2,0,8,6,3,2,2,2,-0.31870337872671295
738,39,0,2,-0.8341824848126081,1,1,1,1,4,0,-0.043850704976529056,2,4,4,4,1,12742,-1.0193579376831172,1,0,16,3,3,1,21,3,3,21,6,11,1.3256689070378802
739,27,0,2,0.6260087289440293,1,2,4,1,1,0,-0.9295679978612341,3,2,4,4,1,4227,-1.356937264879191,0,0,18,3,2,1,4,2,3,3,2,2,-0.48358681247181234
740,35,0,2,-0.0012041353690934679,1,10,3,4,2,1,-1.0279810304039791,3,1,2,4,0,3917,-0.6706758765784298,1,0,20,4,1,1,3,4,2,3,2,1,-0.5494551945091587
741,42,0,2,-1.332482033140425,2,5,2,2,4,1,1.1863122018077836,3,5,3,3,1,18303,-0.919573873441147,6,0,13,3,2,0,21,3,4,1,0,0,2.5072626893271814
742,50,0,2,0.003754069091879834,1,9,3,1,1,1,-0.09305722124790157,3,1,2,4,1,2380,0.8224310227267697,4,0,18,3,2,0,8,5,3,1,0,0,-0.8760348822233569
743,59,0,2,-0.2168860294214321,1,2,3,1,3,0,0.15297536010896096,2,4,4,4,2,13726,1.0562911394854155,3,1,13,3,1,0,30,4,3,5,3,4,1.5347479003435216
744,37,1,2,0.8392115207658811,1,11,2,3,1,0,-0.2406767700620191,1,2,0,2,1,4777,0.009682792429144669,5,0,15,3,1,0,15,2,1,1,0,0,-0.3667235540184558
745,55,0,1,-1.6547653231036896,1,18,4,3,3,1,-0.19147025379064658,3,2,0,2,1,6385,-0.18566910798823366,3,1,14,3,4,2,17,3,3,8,7,6,-0.02505788203118797
746,41,0,0,-1.3771058732891848,1,7,1,1,2,0,-0.5359158676902541,1,5,5,3,0,19973,0.8391553940574662,1,0,22,4,2,2,21,3,3,21,16,5,2.8621020377219186
747,38,0,2,0.5764266843342962,2,3,4,1,2,1,-1.1756005792180968,3,2,7,4,2,6861,-1.3115425426958724,8,1,12,3,3,0,19,1,3,1,0,0,0.07608195619389878
748,26,1,0,-1.332482033140425,2,29,2,3,2,1,0.645040522822686,1,2,7,1,2,4969,1.0540424845165823,8,0,18,3,4,0,7,6,3,2,2,2,-0.3259276528856477
749,52,1,2,-1.3300029309099384,2,2,1,2,1,0,-0.4375028351475091,1,5,3,4,1,19845,1.6208440775980837,1,0,15,3,4,1,33,3,3,32,14,6,2.8349047703000463
750,44,0,2,1.600295905525283,2,28,3,3,4,0,-0.6343289002329991,4,4,7,4,1,13320,-0.3620479821060824,3,1,18,3,3,1,23,2,3,12,11,11,1.448481567739771
751,50,0,0,-1.629974300798823,2,1,3,1,4,0,1.432344783164646,3,2,7,3,1,6347,1.4907031712768661,0,0,12,3,1,1,19,3,3,18,7,0,-0.03313207079705624
752,36,1,2,0.20456134976129856,1,16,4,1,3,0,-1.1263940629467242,4,1,2,1,2,2743,-0.8494439466006638,1,0,16,3,3,0,18,1,3,17,13,15,-0.7989051316441416
753,39,0,1,0.35330748359049763,1,22,3,3,4,0,0.7926600716368035,3,3,4,1,2,10880,-1.2972073672695612,1,1,13,3,3,0,21,2,3,21,6,2,0.930033657510335
754,33,0,0,0.5838639910257561,2,8,1,1,2,0,1.0878991692650386,2,1,8,4,2,2342,1.0011990927490038,0,0,19,3,4,0,3,2,2,2,2,2,-0.8841090709892252
755,45,0,2,1.0697680282011397,2,11,2,1,4,0,1.1863122018077836,3,4,3,4,1,17650,-1.2520937269573464,3,0,13,3,2,1,26,4,4,9,3,1,2.368514129745287
756,32,0,0,0.7598802493903084,1,29,4,3,4,0,0.15297536010896096,3,1,2,3,2,4025,-0.446653625308429,9,0,12,3,2,0,10,2,3,8,7,7,-0.5265075001219541
757,34,0,2,-1.4539580424342708,2,1,4,2,2,1,0.448214457737196,4,2,7,4,0,9725,-0.2860153359724122,0,0,11,3,4,1,16,2,2,15,1,0,0.6846208147582863
758,59,0,2,0.7102982047805754,2,1,2,5,2,1,0.005355811294843447,3,3,3,4,1,11904,-0.4602860960569799,3,1,14,3,3,1,14,1,1,6,4,0,1.1476117968853115
759,45,0,2,-0.03591156659590658,0,24,4,3,2,1,-1.4708396768463317,3,1,1,2,2,2177,-0.8425574407586123,1,0,16,3,1,0,6,3,3,6,3,0,-0.9191680485252322
760,53,0,1,-1.6820354476390427,2,2,3,2,3,0,-1.3724266443035866,2,3,7,2,1,7525,1.2963350574083523,2,0,12,3,1,1,30,2,3,15,7,6,0.2171677809448601
761,36,1,2,-0.3532366520981979,1,15,3,4,1,1,0.743453555365431,3,2,2,3,0,4834,-0.9072062711125648,7,0,14,3,2,1,9,3,2,1,0,0,-0.3546122708696534
762,26,1,1,-1.1415911613929528,1,2,3,1,1,1,-0.4375028351475091,3,1,6,1,1,2042,0.14516425430134086,6,1,14,3,2,1,6,2,3,3,2,1,-0.9478526665092378
763,34,0,2,1.3151991490193182,2,10,4,1,3,0,1.038692652993666,3,1,8,3,1,2220,0.5757816808328856,1,1,19,3,4,1,1,2,3,1,1,0,-0.910031466500697
764,28,0,2,0.8466488274573412,2,10,1,3,4,1,0.3990079414658235,3,1,8,2,1,1052,1.2748322942688854,1,0,22,4,2,0,1,5,3,1,0,0,-1.1582065317252797
765,38,0,1,0.9507711211377805,1,3,4,4,3,1,-1.0771875466753518,3,1,6,3,1,2821,-1.5903757588311807,3,0,16,3,1,1,8,2,3,2,2,2,-0.7823317968089383
766,50,0,2,1.6399615412130695,1,2,4,3,2,1,-0.19147025379064658,3,5,5,3,1,19237,-0.20520429802997148,2,1,11,3,4,1,29,2,2,8,1,7,2.705717750046154
767,37,0,2,-1.6820354476390427,1,3,3,4,4,0,-1.5200461931177043,3,2,0,2,2,4107,-0.06536606715566111,3,0,15,3,1,0,8,3,2,4,3,0,-0.5090842506798174
768,40,0,2,-1.2457134550733922,2,26,3,2,3,1,0.3990079414658235,3,2,7,1,1,8396,1.110821022479619,1,0,14,3,2,1,8,3,2,7,7,7,0.4022366866046302
769,26,0,1,0.293809030058818,1,1,1,3,1,0,0.005355811294843447,2,1,6,3,0,2007,1.5391897940423305,1,0,13,3,3,2,5,5,3,5,3,1,-0.955289419319906
770,46,0,2,-0.9234301651101275,1,1,4,3,4,1,-1.2740136117608418,3,5,5,4,0,19627,1.0023234202334204,9,0,17,3,4,2,23,0,3,2,2,2,2.7885844242221705
771,54,0,2,0.6929444891671688,2,2,4,1,3,0,-1.2248070954894692,2,3,7,3,1,10686,-0.832157411527759,6,0,11,3,2,1,13,4,3,9,4,7,0.8888127990740601
772,56,0,1,1.0846426415840595,1,9,3,3,1,0,-0.14226373751927407,3,1,6,3,1,2942,-0.30344241198086896,2,0,19,3,2,1,18,4,3,5,4,0,-0.7566218799491998
773,36,0,2,-0.016078748752013372,1,12,5,3,4,0,-0.7327419327757442,2,3,4,4,2,8858,0.19055897648465972,0,0,11,3,2,0,15,2,2,14,8,7,0.5004018237054497
774,55,0,0,-0.8887227338833145,1,2,1,3,3,1,-1.2740136117608418,2,4,3,1,2,16756,0.4230136838877847,7,0,15,3,2,0,31,3,4,9,7,6,2.1785582150956495
775,43,0,2,-0.9606166985674274,2,25,3,3,3,1,0.645040522822686,2,3,7,4,0,10798,-1.271207294192428,5,0,13,3,3,1,18,5,3,1,0,0,0.9126104080681982
776,20,1,1,-0.08301450897515295,2,9,3,2,4,0,-0.5851223839616266,3,1,8,4,2,2323,0.4064298534926404,1,1,14,3,2,0,2,3,3,2,2,0,-0.8881461653721593
777,21,1,2,1.3176782512498049,1,10,3,1,3,0,-1.4708396768463317,2,1,2,1,2,1416,0.4138785230769001,1,0,13,3,1,0,1,6,2,1,0,1,-1.080864302494331
778,46,0,2,0.49709541295872334,1,8,4,1,4,0,0.3990079414658235,2,2,6,1,0,4615,0.9438583910437589,8,1,23,4,1,3,19,2,3,16,13,1,-0.40114509559926265
779,51,1,2,1.2904081267144516,1,4,4,1,1,1,-1.5692527093890767,3,1,6,3,1,2461,-0.5595079965567418,9,1,12,3,3,3,18,2,4,10,0,2,-0.8588241114329535
780,28,1,0,1.3970095226253776,1,24,2,5,2,1,0.3005949089230785,2,3,0,1,2,8722,-0.27519368393490273,1,0,12,3,1,0,10,2,2,10,7,1,0.4715047270697106
781,26,0,2,-1.5134564959659504,1,1,2,3,1,1,-0.3390898026047641,2,1,2,1,1,3955,-0.4458103796951166,1,0,16,3,1,2,6,2,3,5,3,1,-0.5413810057432905
782,30,0,2,0.925980098832914,1,20,3,4,3,1,0.9402796204509211,3,2,4,1,1,9957,-0.7332165928991012,0,0,15,3,3,1,7,1,2,6,2,0,0.7339158619604293
783,41,0,2,-0.7275810889016822,1,7,2,5,2,0,-1.1263940629467242,4,1,6,3,1,3376,0.6394467246379737,1,0,13,3,3,0,10,3,3,10,6,0,-0.6644061450969149
784,38,0,2,-1.1713403881587927,1,17,1,1,3,0,-0.043850704976529056,2,3,0,3,1,8823,1.4468543993846201,0,0,18,3,1,1,20,4,2,19,9,1,0.49296507089478153
785,40,0,2,1.7093764036666956,1,20,4,5,1,1,-0.2406767700620191,3,3,0,4,1,10322,1.7186605687423249,4,0,20,4,4,1,14,6,3,11,10,11,0.8114705698431114
786,27,0,0,1.1763694241120657,1,8,5,1,1,1,1.038692652993666,1,1,2,3,1,4621,-1.1867421919256336,1,0,19,3,4,3,3,4,3,3,2,1,-0.3998702236888624
787,55,0,1,0.7152564092415487,1,2,1,1,4,1,-0.043850704976529056,3,3,4,2,1,10976,0.21079687120415788,3,0,18,3,2,1,23,4,3,3,2,1,0.950431608076739
788,28,0,2,0.13514648730767234,1,10,3,4,3,0,-0.3390898026047641,3,2,6,3,2,3660,-0.9000386833994092,3,0,13,3,4,0,10,4,4,8,7,1,-0.6040622080046363
789,44,1,2,1.4218005449302442,0,1,2,3,2,1,1.235518718079156,2,3,1,1,1,10482,-1.68467872658662,9,0,14,3,4,1,24,1,3,20,6,3,0.8454671541204515
790,33,0,2,-0.3681112654811178,1,5,3,1,4,1,-1.5692527093890767,2,3,0,4,0,7119,0.9698584641208919,4,0,15,3,3,1,9,2,3,3,2,1,0.13090144834110964
791,35,1,2,0.9953949612865401,2,4,3,5,4,1,0.9894861367222936,3,3,7,1,2,9582,-0.5593674556211897,0,1,22,4,1,0,9,2,3,8,7,4,0.6542363675604136
792,33,1,1,0.060773420393072805,1,29,4,3,1,0,-0.5851223839616266,2,2,6,3,2,4508,-1.5718243553383073,1,0,22,4,2,0,14,4,3,13,7,3,-0.4238803113347338
793,28,0,2,0.22935237206616507,1,15,2,1,1,1,-0.7819484490471167,3,1,2,3,0,2207,1.1480643704009177,1,0,16,3,4,1,4,5,2,4,2,2,-0.9127936889732309
794,34,0,1,-0.4573589457786372,1,3,1,1,1,1,-1.0279810304039791,3,2,0,4,2,7756,1.1177075283216704,0,0,17,3,3,0,7,1,2,6,2,0,0.2662503494952699
795,37,0,2,-1.2234015349990124,2,10,4,1,4,0,1.0878991692650386,2,2,7,4,0,6694,1.3927461391970728,2,1,14,3,3,3,8,5,3,1,0,0,0.040598021354425064
796,25,1,2,1.0325814947438399,1,4,1,5,4,1,-1.6676657419318217,3,1,2,4,1,3691,-1.364385934463451,1,1,15,3,2,1,7,3,4,7,7,5,-0.5974753698009015
797,26,1,2,1.3077618423278583,1,21,3,3,1,1,-1.4216331605749593,3,1,2,3,0,2377,0.7111226017695297,1,0,20,4,3,1,1,0,2,1,1,0,-0.8766723181785571
798,33,1,2,0.5318028441855365,1,25,3,3,1,1,-0.5359158676902541,2,1,6,2,2,2313,-1.590937922573389,4,1,20,4,2,0,5,0,3,2,2,2,-0.890270951889493
799,42,0,2,-0.8267451781211482,1,2,2,3,4,1,-1.5200461931177043,3,4,3,1,1,17665,0.012071988333529871,0,0,17,3,4,1,23,3,3,22,6,13,2.371701309521288
800,28,1,1,0.5119700263416432,1,1,3,3,1,1,-1.0279810304039791,2,1,2,2,0,2596,-1.0053038441279103,1,0,15,3,1,2,1,2,3,1,0,0,-0.8301394934489478
801,50,1,1,0.3880149148173107,2,1,4,4,4,1,0.743453555365431,3,2,7,3,2,4728,0.4128947365280356,3,1,14,3,4,0,5,4,3,0,0,0,-0.37713500795339117
802,33,0,1,0.41528503935266387,2,7,3,1,4,0,-1.7660787744745667,3,2,7,2,1,4302,-0.12818786534743673,0,0,17,3,3,1,4,3,3,3,2,0,-0.46765091359180916
803,34,0,0,-0.2615098695701918,1,3,4,1,3,1,-1.2740136117608418,2,1,6,4,1,2979,1.1475022066587093,3,0,17,3,4,3,6,2,3,0,0,0,-0.748760169835065
804,48,0,0,1.1391828906547659,1,1,4,3,1,1,-1.5200461931177043,4,4,3,4,2,16885,0.258721330227414,2,0,22,4,3,0,27,3,2,5,4,2,2.205967961169255
805,45,0,0,0.6136132177915959,2,9,4,1,2,0,-0.043850704976529056,2,2,7,3,1,5593,0.5139436691899745,1,0,13,3,4,1,15,2,3,15,10,4,-0.19334097420402138
806,52,0,2,0.4747834928843435,1,7,4,1,2,1,1.038692652993666,3,3,0,2,2,10445,0.14179127184809115,7,0,19,3,4,0,18,4,3,8,6,4,0.8376054440063166
807,38,0,2,-0.08053540674466629,2,10,4,2,3,1,0.349801425194451,2,3,7,3,0,8740,-1.2289044725912548,0,1,14,3,2,2,9,2,3,8,7,2,0.4753293428009114
808,29,0,2,0.754922044929335,1,28,4,1,3,0,1.333931750621901,3,1,6,4,0,2514,1.778531007287507,4,0,22,4,1,1,11,1,3,7,5,1,-0.8475627428910846
809,28,0,2,0.3657029947429309,1,3,3,3,4,0,1.333931750621901,3,3,4,2,0,7655,-0.8817683617776401,0,0,17,3,2,3,10,3,2,9,7,1,0.24479000567019893
810,46,0,2,-0.9829286186418073,2,3,1,2,1,1,-0.6835354165043717,3,4,3,3,1,17465,0.18029948818935854,3,0,12,3,4,1,23,3,3,12,9,4,2.3292055791746127
811,38,0,2,-1.6671608342561228,2,2,2,2,4,1,-1.6676657419318217,3,3,7,2,2,7351,0.8862366074674098,7,0,16,3,3,0,10,2,3,1,0,0,0.1801964955432528
812,43,0,1,0.6929444891671688,1,27,3,1,3,0,0.841866587908176,3,3,4,1,1,10820,-0.39043725108760075,8,0,11,3,3,1,18,1,3,8,7,0,0.9172849384063324
813,39,1,1,-1.4861863714305974,1,2,3,1,1,1,0.8910731041795485,3,4,0,4,0,12169,-0.1076688887568344,7,0,11,3,4,3,21,4,3,18,7,11,1.203918639594656
814,40,0,2,1.2532215932571518,1,14,3,3,3,1,-1.0771875466753518,2,5,5,3,2,19626,0.4540732306447923,1,0,14,3,1,0,21,2,4,20,7,4,2.788371945570437
815,21,0,2,0.449992470579477,1,1,1,5,4,0,0.20218187638033347,2,1,6,2,2,2070,1.5477627911110068,1,1,11,3,3,0,2,6,4,2,2,2,-0.9419032642607033
816,39,0,0,-0.9011182450357478,1,9,3,1,3,1,0.20218187638033347,3,2,2,2,2,6782,-0.7790329378890763,9,0,15,3,3,0,9,2,2,5,4,0,0.05929614270696211
817,36,0,0,-1.4514789402037842,1,18,4,1,1,1,0.5958340065513135,3,2,4,4,2,7779,1.254313317678283,2,0,20,4,1,0,18,0,3,11,9,0,0.2711373584851375
818,31,0,1,-0.023516055443473325,2,20,3,1,3,1,0.05456232756621595,4,1,8,4,1,2791,1.0776533616893302,0,0,12,3,1,1,3,4,3,2,2,2,-0.7887061563609395
819,28,0,2,1.607733212216743,1,2,1,1,1,1,0.05456232756621595,2,1,6,2,1,3201,0.7867336250965438,0,0,17,3,1,0,6,2,1,5,3,0,-0.7015899091502557
820,35,0,1,0.9408547122158338,2,11,2,2,4,1,-0.5851223839616266,3,2,7,4,0,4968,0.588430365032572,1,0,11,3,4,1,5,3,3,5,2,0,-0.3261401315373811
821,49,0,2,-1.5580803361147102,2,8,4,5,4,1,-0.4867093514188816,2,4,7,2,1,13120,-0.3420911692576884,6,0,17,3,2,1,22,3,3,9,8,2,1.405985837393096
822,34,0,1,0.49709541295872334,1,2,2,1,4,1,1.432344783164646,3,2,4,3,2,4033,0.21374823085075137,2,0,11,3,4,0,5,3,2,3,2,0,-0.5248076709080872
823,29,0,1,-0.7746840312809286,1,10,3,1,4,0,-0.2406767700620191,3,1,6,2,0,3291,0.5097274411234124,0,0,14,3,4,2,8,2,2,7,5,1,-0.6824668304942518
824,42,0,2,-1.523372904887897,1,29,3,3,2,1,-0.4867093514188816,1,2,2,4,2,4272,-0.6682866806740446,4,0,19,3,1,0,16,3,3,1,0,0,-0.47402527314381043
825,29,0,2,-0.20944872272997214,1,8,1,3,2,1,0.645040522822686,2,2,4,4,1,5056,0.4744516662998426,1,1,15,3,3,1,10,2,2,10,7,1,-0.307442010184844
826,38,0,2,-0.9159928584186676,0,1,3,0,3,1,-1.4216331605749593,4,1,1,3,1,2844,-1.167769165626104,1,0,13,3,4,1,7,2,4,7,6,5,-0.7774447878190707
827,28,0,1,-0.07309810005320634,1,6,3,1,3,1,-1.3232201280322142,2,1,6,3,0,2703,1.0926912417934018,1,1,14,3,4,1,3,2,3,3,1,0,-0.8074042777134766
828,18,1,0,-1.3771058732891848,1,8,1,3,3,1,0.6942470390940585,3,1,2,3,2,1904,-0.10640402033686576,1,0,12,3,4,0,0,0,3,0,0,0,-0.9771747204484437
829,33,1,2,-0.494545479235937,2,9,4,2,1,0,0.5466274902799411,3,2,7,1,2,8224,0.5722681574440839,0,1,17,3,1,0,6,3,3,5,2,0,0.3656903585064896
830,41,0,2,-1.5754340517281167,1,12,4,1,2,1,-0.9787745141326066,3,1,2,4,1,4766,-0.7395409349989445,3,1,11,3,1,1,6,4,3,1,0,0,-0.3690608191875229
831,31,1,1,0.1772912252259454,1,15,3,3,3,1,0.3005949089230785,3,1,2,3,1,2610,-1.1355852913846798,1,0,12,3,3,1,2,5,2,2,2,2,-0.8271647923246805
832,37,0,2,-1.0796136056307866,1,25,2,3,3,0,-0.6835354165043717,2,2,0,4,0,5731,0.40165146168386995,7,0,13,3,3,2,9,2,3,6,2,1,-0.16401892026481554
833,27,0,2,-1.496102780352544,1,6,3,1,4,1,-0.5359158676902541,2,1,6,3,1,2539,-0.8942765050417744,1,0,13,3,3,1,4,0,3,4,2,2,-0.8422507765977502
834,34,0,2,1.4812989984619238,2,9,1,1,2,0,0.20218187638033347,3,2,7,3,1,5714,-1.1923638293477163,1,0,20,4,1,0,6,3,2,6,5,1,-0.16763105734428294
835,35,0,2,-0.6804781465224358,0,8,4,5,3,1,1.6783773645215088,3,1,1,3,2,4323,-1.0126119727766179,1,0,17,3,2,0,6,2,1,5,4,1,-0.46318886190540826
836,29,1,2,-0.977970414180834,2,23,1,1,4,0,-1.0279810304039791,2,3,7,1,1,7336,-0.4428590200485231,1,0,13,3,1,1,11,3,1,11,8,3,0.17700931576725215
837,40,0,1,-0.5193365015408035,1,9,4,3,2,0,1.0878991692650386,3,3,5,3,2,13499,-0.07464176890209777,9,0,17,3,3,0,20,3,2,18,7,2,1.4865152464000455
838,42,1,1,-0.7969959513553084,2,12,3,1,3,1,-1.0771875466753518,3,4,7,1,2,13758,-1.6676732733848196,0,1,12,3,2,0,22,2,2,21,9,13,1.5415472171989897
839,42,0,2,-0.3854649810945244,2,4,4,2,2,1,-1.0279810304039791,3,2,7,1,2,5155,-1.6949382148819214,7,0,13,3,4,0,9,3,4,6,4,1,-0.2864066236632398
840,35,0,2,0.44503426611850366,1,1,4,3,4,1,-0.3882963188761366,2,1,2,3,1,2258,0.2848619442400992,6,0,12,3,2,1,10,2,3,8,0,1,-0.9019572777348287
841,24,0,2,-0.806912360277255,1,24,3,3,4,1,-0.8311549653184892,3,1,2,2,2,3597,-1.1108500867275153,8,0,22,4,4,0,6,2,3,4,3,1,-0.6174483630638389
842,28,1,2,1.6920226880532891,1,12,1,1,3,0,0.645040522822686,3,1,2,4,1,2515,1.2145402329170472,1,1,11,3,4,0,1,4,2,1,1,0,-0.8473502642393512
843,26,0,2,1.4416333627741373,1,3,4,3,1,1,0.7926600716368035,4,1,2,4,1,4420,-0.12537704663639532,1,0,22,4,2,1,8,2,3,8,7,0,-0.4425784326872709
844,30,0,2,0.12275097615523907,2,10,3,2,3,1,0.3005949089230785,2,2,7,3,1,6578,-1.6312731710768333,1,0,18,3,1,1,10,3,3,10,3,1,0.015950497753353506
845,40,0,1,0.2467060876795716,1,26,2,3,3,0,1.2847252343505287,2,2,6,4,1,4422,0.9683125138298192,3,1,13,3,4,1,16,3,1,1,1,0,-0.4421534753838041
846,35,0,2,0.0409406025491796,1,2,3,1,3,1,-1.0771875466753518,2,3,4,2,0,10274,0.7413389029132249,2,0,18,3,2,1,15,2,4,7,7,6,0.8012715945599094
847,34,0,1,-0.33092473202381806,1,1,3,3,4,1,1.5307578157073911,2,2,0,1,2,5343,1.608054852462845,0,0,20,4,3,0,14,3,3,13,9,4,-0.24646063713736524
